call_id,customer_id,call_date,contact,complaint,agent,duration,escalated,referred,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39
1606081,CU_5295862,10-01-2018 14:34:43,Questionnaire,Payment Failure/Incorrect Payment,Carol,00:07,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5472707,CU_6037137,10-01-2018 14:38:32,Questionnaire,Unhappy with delay,Minnie ,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
6816196,CU_4423902,10-01-2018 14:40:26,Retail Voice,You took too long,Nikki,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620740,CU_5994724,10-01-2018 14:47:51,Questionnaire,I have been mis-sold this product,Nikki,00:07,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884041,CU_9502541,10-01-2018 14:50:53,Phone Call,You took too long,Alishba ,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7864783,CU_5120322,10-01-2018 14:50:57,Phone Call,Unsuitable advice,Ora,00:07,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475032,CU_8023550,10-01-2018 14:53:20,Letter,Payment Failure/Incorrect Payment,Zara ,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
3834329,CU_2648527,10-01-2018 14:55:14,Letter,Unsuitable advice,Valerie,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195930,CU_3502214,10-01-2018 14:56:34,Letter,Product - Contract terms and conditions,Ora,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651235,CU_8307992,10-01-2018 15:01:15,Retail Voice,You are not easy to deal with,Erika ,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046755,CU_5625524,10-01-2018 15:03:45,Phone Call,I have been mis-sold this product,Maribel,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8684005,CU_8142131,10-01-2018 15:04:27,MyPortal,You took too long,Gladys,00:07,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6521318,CU_9056104,10-01-2018 15:07:57,E-mail,I have been mis-sold this product,Minnie ,00:07,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,
6619621,CU_1381545,10-01-2018 15:11:13,Phone Call,You did not explain the next steps/process to me,Gladys,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490857,CU_6542387,10-01-2018 15:14:04,Phone Call,You took too long,Zara ,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601515,CU_7892815,10-01-2018 15:15:15,Phone Call,You took too long,Elva,00:07,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9339376,CU_6688783,10-01-2018 15:17:33,Phone Call,Unsuitable advice,Minerva,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671665,CU_3358969,10-01-2018 15:17:39,E-mail,All points not addressed,Alishba ,00:07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
4653567,CU_7862346,10-01-2018 15:19:59,Phone Call,I have been mis-sold this product,Melody ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896448,CU_3693586,10-01-2018 15:23:56,Phone Call,You provided me with incorrect information,Mina ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
6652421,CU_9176592,10-01-2018 15:24:04,Phone Call,I have been mis-sold this product (PPI),Gladys,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4325894,CU_8409644,10-01-2018 15:24:40,E-mail,You took too long,Naomi ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142790,CU_1108783,10-01-2018 15:31:50,Internet,You provided me with incorrect information,Darcie ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
4456980,CU_7823366,10-01-2018 15:34:56,Letter,You took too long,Erika ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032151,CU_5902482,10-01-2018 15:37:15,Internet,You were not helpful,Mina ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799329,CU_6997307,10-01-2018 15:39:27,Phone Call,I have been mis-sold this product,Melody ,00:08,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1638950,CU_9279056,10-01-2018 15:49:24,Letter & Phone Call,You are not easy to deal with,Debora,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573418,CU_9730983,10-01-2018 15:51:32,Third Party Call,You are not easy to deal with,Erika ,00:08,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029867,CU_4040253,10-01-2018 15:56:52,Phone Call,I have been mis-sold this product,Macey ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
5931564,CU_5120322,10-01-2018 16:10:29,E-mail,You took too long,Corrine,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799347,CU_2169424,10-01-2018 16:10:47,E-mail,I have been mis-sold this product,Bronwyn ,00:08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327096,CU_5280508,10-01-2018 16:10:55,Letter,You took too long,Maribel,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5669441,CU_5785560,10-01-2018 16:12:25,Phone Call,You never answered my question,Alishba ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9208385,CU_6688783,10-01-2018 16:15:51,E-mail,You took too long,Holly,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
3310149,CU_6515384,10-01-2018 16:16:37,E-mail,Payment Failure/Incorrect Payment,Carol,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
9863753,CU_8563403,10-01-2018 16:20:21,Phone Call,Requested documentation not issued,Amalia,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475147,CU_9226747,10-01-2018 16:29:03,Phone Call,You are not easy to deal with,Minnie ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078478,CU_3567556,10-01-2018 16:29:30,E-mail,You did not understand my needs,Macey ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982479,CU_2611328,10-01-2018 16:30:20,Phone Call,You are not easy to deal with,Minerva,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078479,CU_9609163,10-01-2018 16:31:40,E-mail,Unhappy with delay,Erika ,00:09,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
2785874,CU_3687931,10-01-2018 16:32:46,E-mail,Unsuitable advice,Erika ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768917,CU_7947146,10-01-2018 16:34:15,Questionnaire,You took too long,Mina ,00:09,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
1802839,CU_8434836,10-01-2018 16:37:58,Phone Call,You did not understand my needs,Carol,00:09,0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
9798236,CU_9125283,10-01-2018 16:38:50,MyPortal,Policy amendments not carried out,Minnie ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5866077,CU_1486843,10-01-2018 16:39:28,E-mail,I have been mis-sold this product,Erika ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179102,CU_3953531,10-01-2018 16:43:10,Phone Call,Payment Failure/Incorrect Payment,Naomi ,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324831,CU_3483009,10-01-2018 16:43:11,Phone Call,You have asked for too much information,Nikki,00:09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474014,CU_5384596,10-01-2018 16:47:05,Phone Call,I have been mis-sold this product,Nikki,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946277,CU_6070954,10-01-2018 16:47:08,Phone Call,I have been mis-sold this product,Debora,00:10,0,0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,
1966704,CU_7696026,10-01-2018 16:53:39,E-mail,You are not easy to deal with,Nikki,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112436,CU_1979057,10-01-2018 16:56:43,Account manager,I have been mis-sold this product,Gladys,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589300,CU_3008404,10-01-2018 16:57:12,Third Party Call,You never answered my question,Darcie ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947444,CU_6688783,10-01-2018 17:00:33,Letter & Phone Call,You took too long,Debora,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162167,CU_9114094,10-01-2018 17:02:17,Phone Call,Unhappy with delay,Alishba ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409661,CU_6731106,10-01-2018 17:02:27,Letter,I have been mis-sold this product,Melody ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7832190,CU_9279056,10-01-2018 17:02:35,E-mail,You never answered my question,Amalia,00:10,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8389250,CU_2725233,10-01-2018 17:03:28,Letter,Unsuitable advice,Carol,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9699976,CU_4311408,10-01-2018 17:03:45,Third Party Call,You are not easy to deal with,Minnie ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800590,CU_8997344,10-01-2018 17:07:24,Phone Call,You have asked for too much information,Elissa ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5833361,CU_9438462,10-01-2018 17:08:21,E-mail,You are not easy to deal with,Darcey ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
5898902,CU_3183557,10-01-2018 17:08:30,Letter,You did not explain the terms & conditions,Ofelia,00:10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4555416,CU_6338474,10-01-2018 17:10:19,Phone Call,You took too long,Melody ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
5374618,CU_9935529,10-01-2018 17:10:50,Questionnaire,You provided me with incorrect information,Erika ,00:10,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
7930522,CU_4430269,10-01-2018 17:11:11,Internet,You provided me with incorrect information,Nikki,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015326,CU_9581170,10-01-2018 17:11:38,Phone Call,You took too long,Bronwyn ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963296,CU_6215911,10-01-2018 17:12:38,Phone Call,You are not easy to deal with,Minerva,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896614,CU_9028121,10-01-2018 17:13:28,E-mail & Phone Call,I have been mis-sold this product (PPI),Amalia,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639080,CU_7729400,10-01-2018 17:15:31,Internet,You did not understand my needs,Carol,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9732781,CU_7427905,10-01-2018 17:17:38,Phone Call,You are not easy to deal with,Gladys,00:10,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737396,CU_1058329,10-01-2018 17:19:14,Phone Call,I have been mis-sold this product,Debora,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
8716982,CU_9273908,10-01-2018 17:21:56,Phone Call,I have been mis-sold this product,Minerva,00:10,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9568951,CU_7639994,10-01-2018 17:26:25,Letter,I have been mis-sold this product,Zara ,00:10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947513,CU_7574348,10-01-2018 17:28:44,Phone Call,I have been mis-sold this product,Valerie,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8061626,CU_6015103,10-01-2018 17:30:34,Phone Call,Unhappy with delay,Gladys,00:11,0,0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,
9437886,CU_9145770,10-01-2018 17:33:03,Phone Call,You provided me with incorrect information,Zara ,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8454855,CU_5239118,10-01-2018 17:37:01,Phone Call,You are not easy to deal with,Melody ,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7373518,CU_3181929,10-01-2018 17:39:43,Phone Call,You have asked for too much information,Carol,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439063,CU_3737715,10-01-2018 17:42:21,Internet,I have been mis-sold this product,Darcie ,00:11,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
6914779,CU_9145770,10-01-2018 17:46:47,Letter,I have been mis-sold this product,Maribel,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
5735132,CU_7515207,10-01-2018 17:51:34,Letter,I have been mis-sold this product,Nikki,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409760,CU_7574348,10-01-2018 17:54:10,Internet,I have been mis-sold this product,Maribel,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9732835,CU_3687931,10-01-2018 17:54:57,E-mail,I have been mis-sold this product,Naomi ,00:11,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097896,CU_3394443,10-01-2018 17:55:41,Phone Call,I have been mis-sold this product,Minerva,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015404,CU_5280508,10-01-2018 17:55:58,Phone Call,Unsuitable advice,Ora,00:11,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737461,CU_8328463,10-01-2018 17:56:34,Letter,All points not addressed,Melody ,00:11,0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868546,CU_5817296,10-01-2018 17:58:41,Phone Call,I have been mis-sold this product,Valerie,00:11,0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
5604102,CU_2370918,10-01-2018 17:59:49,Phone Call,You took too long,Debora,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736329,CU_3310659,10-01-2018 18:00:28,Phone Call,I have been mis-sold this product,Maribel,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
8192783,CU_1248737,10-01-2018 18:02:18,E-mail,I have been mis-sold this product (PPI),Elisabeth ,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686610,CU_3201789,10-01-2018 18:02:24,Internet,Payment Failure/Incorrect Payment,Corrine,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2851602,CU_3279873,10-01-2018 18:02:41,Phone Call,Payment Failure/Incorrect Payment,Minerva,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
5964569,CU_4843206,10-01-2018 18:05:56,Letter & Phone Call,I have been mis-sold this product,Maryanne,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505818,CU_6338474,10-01-2018 18:11:55,Phone Call,You were not helpful,Melody ,00:11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981532,CU_7862346,10-01-2018 18:12:11,Phone Call,You are not easy to deal with,Melody ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323872,CU_8949772,10-01-2018 18:14:55,Phone Call,FA advice queried,Jewell,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358950,CU_3538835,10-01-2018 18:15:45,Phone Call,You took too long,Millie,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
3474215,CU_2929085,10-01-2018 18:15:47,Phone Call,My details are not accurate,Macey ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9765672,CU_9227384,10-01-2018 18:17:43,E-mail,You are not easy to deal with,Minerva,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5571374,CU_5817296,10-01-2018 18:18:41,Internet,You provided me with incorrect information,Millie,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456131,CU_7178668,10-01-2018 18:25:03,Phone Call,Payment Failure/Incorrect Payment,Darcey ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4326214,CU_8270870,10-01-2018 18:25:05,Phone Call,You took too long,Corrine,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440335,CU_5817296,10-01-2018 18:27:32,E-mail,Unsuitable advice,Erika ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9798489,CU_6258158,10-01-2018 18:28:00,Phone Call,Policy amendments not carried out,Leona ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818910,CU_3290779,10-01-2018 18:29:35,Letter,No reply to customer contact,Maribel,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6030178,CU_5625524,10-01-2018 18:31:26,Phone Call,Payment Failure/Incorrect Payment,Alishba ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458468,CU_5625524,10-01-2018 18:33:56,Phone Call,I have been mis-sold this product,Antoinette,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094565,CU_3157849,10-01-2018 18:34:13,E-mail,You took too long,Ora,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8520554,CU_8270870,10-01-2018 18:35:32,MyPortal,Product - Contract terms and conditions,Carol,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508203,CU_8142131,10-01-2018 18:35:53,Letter,You never answered my question,Debora,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8946541,CU_8032682,10-01-2018 18:38:17,Phone Call,You took too long,Minnie ,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6390639,CU_6542121,10-01-2018 18:38:34,Questionnaire,FA advice queried,Tania,00:12,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
8094577,CU_3737715,10-01-2018 18:39:30,Phone Call,You never answered my question,Ora,00:12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340915,CU_6258158,10-01-2018 18:40:11,Phone Call,Unhappy with delay,Melody ,00:12,0,0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1573754,CU_8481569,10-01-2018 18:44:00,Letter,You did not explain the terms & conditions,Minerva,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179392,CU_5990688,10-01-2018 18:44:42,MyPortal,You provided me with incorrect information,Maryanne,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914946,CU_4753487,10-01-2018 18:46:06,E-mail,You provided me with incorrect information,Tania,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405319,CU_2370918,10-01-2018 18:48:21,E-mail,Customer payment processed incorrectly,Minnie ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786185,CU_1748333,10-01-2018 18:50:41,Phone Call,I have been mis-sold this product,Valerie,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7668622,CU_9227384,10-01-2018 18:51:20,Letter,You took too long,Ora,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6030224,CU_5931673,10-01-2018 18:51:45,Phone Call,Unsuitable advice,Krystal,00:13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064145,CU_2358983,10-01-2018 18:52:59,E-mail,You took too long,Millie,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752274,CU_8157710,10-01-2018 18:56:01,Letter,Payment Failure/Incorrect Payment,Jewell,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213329,CU_2955984,10-01-2018 18:56:54,Letter,You took too long,Nikki,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439255,CU_9939354,10-01-2018 18:57:27,Phone Call,Payment not generated/received by customer,Alishba ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047193,CU_6283792,10-01-2018 18:57:31,Letter,You did not explain the next steps/process to me,Alishba ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094618,CU_1671443,10-01-2018 19:07:58,Phone Call,You are not easy to deal with,Macey ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7799707,CU_9438462,10-01-2018 19:14:20,Phone Call,Requested documentation not issued,Bronwyn ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077664,CU_8929879,10-01-2018 19:17:46,Phone Call,You did not explain the next steps/process to me,Maribel,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064163,CU_7515207,10-01-2018 19:20:25,Phone Call,You did not keep me updated,Naomi ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
1508262,CU_3340732,10-01-2018 19:21:31,E-mail,You are not easy to deal with,Erika ,00:13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032560,CU_7565531,10-01-2018 19:22:53,E-mail,Payment not generated/received by customer,Mina ,00:13,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094641,CU_9695010,10-01-2018 19:24:13,Phone Call,I have been mis-sold this product,Melody ,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357937,CU_6669314,10-01-2018 19:28:00,E-mail,Unhappy with delay,Nikki,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424642,CU_3502214,10-01-2018 19:28:42,Retail Voice,You provided me with incorrect information,Zara ,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720707,CU_6212224,10-01-2018 19:30:14,Phone Call,I have been mis-sold this product,Maribel,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2819017,CU_2713627,10-01-2018 19:42:06,E-mail,Payment Failure/Incorrect Payment,Zara ,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964745,CU_6731106,10-01-2018 19:47:03,Phone Call,Unsuitable advice,Zara ,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291276,CU_9517046,10-01-2018 19:50:46,MyPortal,No reply to customer contact,Nikki,00:14,0,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
7341013,CU_4041965,10-01-2018 19:53:08,Phone Call,You are not easy to deal with,Gladys,00:14,0,0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
9765854,CU_2722653,10-01-2018 19:53:28,Questionnaire,You are not easy to deal with,Melody ,00:14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717282,CU_1979057,10-01-2018 19:54:48,Internet,My details are not accurate,Darcie ,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686819,CU_7634213,10-01-2018 19:57:17,Questionnaire,I have been mis-sold this product,Nikki,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475558,CU_8328463,10-01-2018 19:57:46,Questionnaire,You are not easy to deal with,Valerie,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179499,CU_4907042,10-01-2018 19:58:37,Phone Call,Payment Failure/Incorrect Payment,Elinor,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7996395,CU_3542146,10-01-2018 19:59:33,Letter,Unhappy with delay,Nikki,00:14,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934317,CU_5888604,10-01-2018 19:59:57,Phone Call,Unsuitable advice,Melody ,00:14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
